Gene names,Ratio,P
FAM175B,1.419630459,0.007803803
SNX17,0.350579219,0.000175192
RAB3GAP1,0.737288655,0.052042699
ARHGEF6,0.642137028,0.112427248
ARHGEF6;ARHGEF7,0.914655782,0.287130018
ARHGEF6,1.014890657,0.974045624
BRD3,0.684300756,0.089961301
BRD3,0.59658275,0.005640809
PLEC,1.285667666,0.009884858
PLEC,3.013948459,0.00377428
PLEC,1.654203114,0.017764937
PLEC,2.942912445,0.003234737
PLEC,1.674361522,0.049313127
PLEC,1.289482997,0.004498158
PLEC,1.851269886,0.007623592
PLEC,2.530943049,0.003374081
PPP2R5A,0.229797343,0.004021496
PPP2R5A,0.12297553,0.005233876
RALBP1,0.322753638,0.005027665
RALBP1,0.933309507,0.0790546
RALBP1,0.933309507,0.0790546
RALBP1,0.908467446,0.24461231
RALBP1,1.067962561,0.51647338
PCBP2,0.490636663,0.001267587
SAFB,0.908258674,0.446159938
SAFB,0.804135536,0.190890403
SAFB,0.909225483,0.380279755
SAFB,0.701392453,0.018178341
SF3A1,0.452218637,0.000272679
SF3A1,0.908820463,0.383943568
TAF7,0.806688035,0.002148106
HMGN3,0.389202666,4.02232E-05
NAB2,1.041731337,0.81154766
HERC1,1.091152224,0.410692997
HERC1,1.739006702,0.085816424
HERC1,0.797274843,0.138503039
CCDC6,2.873415587,5.70478E-05
CCDC6,2.715033179,5.54771E-05
CCDC6,0.341926765,0.004393012
PPP2R5E,0.088841823,0.019168762
PPP2R5E,0.088841823,0.019168762
PPP2R5E,0.040971468,0.027474938
PPP2R5E,0.072646113,0.000706433
MAPK14,0.952321291,0.732989176
DBN1,0.733266191,0.022724608
DBN1,3.4891751,0.020670851
DBN1,1.141153772,0.474457532
FSCN1,1.427336384,0.057491927
IFI16,0.725305249,0.004317684
IFI16,1.127990154,0.051376868
RTN1,1.590124006,0.000316694
RTN1,0.704345376,0.01194154
ARHGAP12,0.71477669,0.000560337
ARHGAP12,1.176795993,0.397675809
ARHGAP12,0.985912044,0.884669727
ARHGAP12,0.349047408,0.003024746
C7orf60,0.450696695,0.006970967
PDS5A,0.747172228,0.05051437
ARHGAP31,1.499002165,0.015028434
ARHGAP31,1.160663163,0.211629286
LRRFIP1,0.915478346,0.643390656
RABL6,0.9656436,0.764056865
RABL6,0.944109213,0.597407917
RABL6,0.995405338,0.908304258
RABL6,0.24603768,9.95828E-06
LARP7,1.665415233,0.005847373
LARP7,2.246432821,0.004034615
LARP7,0.805875904,0.028072183
TBC1D10B,0.703387848,0.004711617
TBC1D10B,0.655950322,0.045839224
BCL7A,0.927716219,0.738946487
PDCD4,0.467237812,0.028625737
PDCD4,0.702165606,0.003021359
C17orf85,0.140764838,0.005271259
ARHGAP15,0.271366144,0.002362202
ARHGAP15,1.091239181,0.524892709
DCAF6,0.736869392,0.015987617
FAM133B,0.199640329,0.002437785
NOM1,0.750644801,0.218234304
SH3KBP1,0.531434331,0.084870767
SH3KBP1,1.718768155,0.012476824
MIA3,2.472688732,0.004299875
SRSF10,0.029200714,6.7208E-05
WDR44,1.30712104,0.003227891
WDR44,1.30712104,0.003227891
WDR44,1.30712104,0.003227891
WDR44,0.825146545,0.021004597
WDR44,0.76366657,0.002780983
WDR44,0.391458098,0.00049587
FGD3,3.148157852,0.004296666
FGD3,0.820365508,0.074932593
SLC27A3,0.875820691,0.265102288
NUP188,3.616441921,3.17491E-05
NUP188,2.97179163,0.001721295
HP1BP3,1.254556823,0.475256036
HP1BP3,1.254556823,0.475256036
HP1BP3,1.254556823,0.475256036
SZT2,1.498496941,0.016095202
SZT2,1.498496941,0.016095202
ZNF362,0.712291243,0.041715329
FKBP15,1.554475357,0.112817008
FKBP15,1.727806672,0.042536753
FKBP15,1.243831784,0.003623204
FKBP15,0.769085134,0.001703385
FKBP15,0.774521812,0.001068415
HIVEP3,0.620095029,0.029165663
HIVEP3,0.809355217,0.158410872
HIVEP3,0.329798525,0.002509685
HIVEP3,0.333511072,0.003680682
HIVEP3,0.333511072,0.003680682
HIVEP3,0.618181714,0.000284082
HIVEP3,0.449656676,6.24082E-05
HIVEP3,0.320177558,0.001108853
HIVEP3,0.729864109,0.099827948
HIVEP3,0.729864109,0.099827948
UBR4,1.015690243,0.811765903
UBR4,0.919095674,0.115409082
UBR4,1.675563667,0.018990677
UBR4,1.675563667,0.018990677
UBR4,1.029317549,0.830253076
CAMSAP1,1.613321162,0.009341048
CAMSAP1,0.171679444,0.008716094
CMTR1,0.308854309,0.0001506
CMTR1,0.472026089,0.010116751
CMTR1,0.600420707,0.024477788
NANS,0.325342012,0.002413425
SEMA4A,0.666041146,0.031332018
RIF1,0.42184114,0.022629586
RIF1,1.110126554,0.621733438
RIF1,1.660751213,0.004379864
RIF1,0.643136628,0.059388645
STRIP1,0.963444211,0.425870232
STRIP1,1.427901503,0.03062809
RPRD2,0.808499814,0.242821896
RPRD2,0.554328528,0.066041862
RPRD2,0.157322377,0.009194452
RPRD2,0.157322377,0.009194452
RPRD2,1.728625084,0.018948669
RPRD2,0.606734363,0.007624691
ZNF318,0.306878155,0.006065562
ZNF318,0.306878155,0.006065562
ZNF318,0.222987811,0.000335253
ZNF318,0.222987811,0.000335253
ZNF318,1.021643403,0.689788776
ZNF318,0.746453259,0.020379544
ZNF318,0.746453259,0.020379544
HAUS6,1.112434269,0.449132729
DENND4C,0.437797527,0.008476787
ZMYM4,0.815966639,0.16328849
ZMYM4,0.815966639,0.16328849
ZMYM4,1.036152783,0.76799312
ZMYM4,0.878558726,0.063406695
RNF219,0.086661383,0.075430868
KANK2,0.248996335,0.005811295
NSUN5P2,0.80995293,0.151918654
TBC1D9B,1.718528387,0.009062112
TBC1D9B,1.633273037,0.008556075
TBC1D9B,1.572922396,0.009236692
TBC1D9B,0.333196576,0.001227558
TBC1D9B,7.109199646,0.003957855
TBC1D9B,1.899620143,0.002626435
TBC1D9B,6.956730293,0.004603632
MAP1S,1.10867802,0.074147788
MAP1S,0.256653058,0.023380694
MAP1S,1.022923533,0.832118008
MAP1S,1.216277464,0.020372061
MAP1S,1.325389536,0.020995283
MAP1S,1.809843087,0.009705821
MAP1S,0.822184648,0.117011554
MAP1S,0.822184648,0.117011554
TNS3,0.799255935,0.003108991
TNS3,0.45596342,0.000115673
TNS3,2.722828827,0.18628045
TNS3,0.710597896,0.002224879
TNS3,0.900758782,0.49657999
INTS3,0.070459616,0.049716491
INTS3,0.142761758,0.001836655
INTS3,0.159001688,0.002232396
ARHGAP17,0.938372521,0.667657408
KIAA1429,0.954900804,0.657621987
KIAA1429,0.945273474,0.446819046
OTUD7B,0.850204215,0.190459382
OTUD7B,0.820833202,0.111017963
LIN54,0.34068254,0.010257155
ZCCHC8,0.237916789,0.001965421
MAST2,0.374890758,0.003573122
EDC4,0.585743299,0.008919709
EDC4,0.588256321,0.009895783
EDC4,0.974473293,0.456588719
EDC4,0.510640352,0.018915306
EDC4,3.081322689,0.000139089
EDC4,3.081322689,0.000139089
NFRKB,1.910525987,0.000237077
ALKBH5,0.323742536,0.006541663
ALKBH5,0.604521165,0.011688103
ALKBH5,0.696983247,0.000597882
TMEM154,1.833489802,0.016846172
CTR9,0.558184265,0.04292652
CTR9,0.218968539,0.036862254
CTR9,0.100213878,0.013464108
CTR9,0.100213878,0.013464108
FBXO38,1.898942239,0.00777859
FBXO38,2.550764689,2.41801E-05
RHBDF2,1.244949694,0.024294932
RHBDF2,1.244949694,0.024294932
RHBDF2,1.538135173,0.010826277
RHBDF2,1.538135173,0.010826277
RHBDF2,2.068336214,0.001347562
RHBDF2,1.740914083,0.003093986
RHBDF2,5.946714034,0.000394651
LARP1,1.287653043,0.021737052
LARP1,0.972340498,0.774587707
LARP1,0.16435916,0.003353746
LARP1,1.912059341,0.000646989
LARP1,1.912059341,0.000646989
LARP1,1.77754613,0.064621928
LARP1,1.434104695,0.011031465
LARP1,1.152717874,0.056744935
RICTOR,1.03506377,0.5298801
RICTOR,0.805840099,0.066940673
FIP1L1,0.94596583,0.622092534
FIP1L1,1.744990803,0.010132226
FIP1L1,0.197013463,0.024928189
PLXDC2,0.604894536,0.023124548
PLXDC2,0.583115385,0.021536502
RAB11FIP1,0.41765868,0.001610721
WDFY4,2.58963439,1.71796E-05
XIRP1,0.888590033,0.023603978
XIRP1,6.519443619,0.002865035
XIRP1,7.971915609,0.035436219
SUPT6H,0.438272929,0.000827881
SND1,3.057200881,0.000617042
MEPCE,0.94057617,0.804914723
MEPCE,0.70013038,0.064708268
RSRC2,0.953355051,0.404897977
RSRC2,0.79559373,0.020546737
RSRC2,0.435465008,0.023047969
TAOK1,0.874634291,0.12195744
TAOK1,0.364498361,0.00124196
EEPD1,0.418481195,0.005320518
RASGRP2,0.471561419,0.002699934
SETX,0.908450302,0.237800859
SETX,0.907455979,0.266089847
SETX,0.849903862,0.289217277
POGZ,1.164577024,0.394756324
POGZ,1.136181413,0.14447098
TNRC11;MED12,1.138370576,0.129682975
NUFIP2,0.377743281,0.001302267
NUFIP2,0.409097741,0.004269621
NUFIP2,1.393601936,0.065753948
NUFIP2,1.545710623,0.024773602
HDGFRP2,0.74064046,0.006086009
HDGFRP2,0.533529453,0.000985716
AKNA,0.344881095,0.052631728
WAPAL,1.223302574,0.003521244
WAPAL,0.892597442,0.002183002
WAPAL,1.332964633,0.022169309
WAPAL,1.332964633,0.022169309
IRF2BP2,0.775575496,0.006908443
IRF2BP2,0.25294547,0.007687752
IRF2BP2,0.415486712,0.007104496
IRF2BP2,0.920254682,0.205012774
IRF2BP2,2.084293329,0.000317959
IRF2BP2,3.290256789,0.00175719
APBB1IP,0.833570369,0.157774634
APBB1IP,0.603529951,0.054366224
RAB44,0.537903689,0.025033018
RAB44,1.03954642,0.813754849
RAB44,0.427422625,0.0004743
HUWE1,0.732710205,0.047766006
HUWE1,2.062242101,0.003938897
HUWE1,2.062242101,0.003938897
HUWE1,0.970366835,0.519766088
HUWE1,1.036021961,0.428844819
HUWE1,0.828848518,0.235447044
HUWE1,1.076121739,0.53845869
TMEM179B,0.987470907,0.842922939
TMEM179B,0.987470907,0.842922939
SDCCAG8,0.081515827,0.007269001
PATL1,0.374346309,0.000374179
PATL1,0.580273213,0.003293202
PATL1,0.615489541,0.000647298
PATL1,0.26694856,0.0006088
RBM23,0.692073874,0.003974848
RBM23,0.737227556,0.006781744
METTL3,0.866987512,0.709622797
PBRM1,0.385242458,0.011215717
KTN1,0.988339092,0.825044122
PHLDB1,0.501298798,0.000167624
PHLDB1,0.680947642,0.05583604
PHLDB1,0.532769498,0.000311435
PHLDB1,0.867397877,0.23960351
LUZP1,0.701022153,0.060004572
LUZP1,0.151976902,0.012668773
LUZP1,0.262692754,0.010066963
GLCCI1,0.745242659,0.041279258
GLCCI1,0.745242659,0.041279258
GLCCI1,0.318788592,0.000124259
GLCCI1,0.209627257,0.000125718
GLCCI1,0.89639575,0.487447484
PARG,1.385953398,0.051981333
PPFIBP1,2.112660079,0.00048134
PPFIBP1,0.959888972,0.711813991
PPFIBP1,0.691493331,0.035597718
PPFIBP1,0.387196387,0.00374434
OSTM1,0.670762096,0.251519374
CCDC25,0.526772439,0.004530074
CIR1,0.647803474,0.042474726
CIR1,1.257955549,0.262869516
CIR1,1.16300414,0.49662884
C2CD5,2.200070988,0.015184745
C2CD5,0.664972429,0.017738714
C2CD5,0.792841648,0.052716947
C2CD5,0.676673908,0.002390139
C2CD5,0.731045974,0.005137383
RASAL3,0.933104448,0.349775467
RASAL3,1.587586767,0.012419034
RASAL3,0.456376391,0.001732786
IRF2BP1,0.657786249,0.006478216
LYSMD2,0.535457188,0.003324666
AHNAK2,1.473824068,0.083467308
AHNAK2,0.735852123,0.232295686
WDR75,0.873640642,0.105755052
WDR75,0.873640642,0.105755052
PHF6,0.772652814,0.375940634
ANKHD1,0.580270094,0.016312437
SIRT2,0.680880318,0.169917565
SIRT2,0.851262245,0.140576891
SIRT2,0.851262245,0.140576891
RBM12B,1.442473124,0.002060204
RBM12B,1.45471464,0.000882109
RBM12B,0.955290408,0.699290336
RBM12B,1.186401554,0.024030662
RBM12B,0.362995938,0.008447608
RBM12B,0.445166866,0.004746846
MICALL2,0.195443769,0.004542882
MICALL2,1.229348202,0.206477829
MICALL2,1.229348202,0.206477829
FTSJ3,0.651532985,0.004773371
FTSJ3,0.651532985,0.004773371
PHACTR4,2.548793697,0.001751092
PHACTR4,1.866158171,0.011527984
PHACTR4,1.866158171,0.011527984
PHACTR4,1.100643697,0.103913213
MIER1,1.724468219,0.006871923
STK11IP,0.426611501,0.001415143
STK11IP,0.289827642,0.001163883
STK11IP,0.486443901,0.047237114
ZNF687,0.822192058,0.090528365
ZNF687,1.076592494,0.258640084
ZNF687,0.936774589,0.229953103
ZNF687,0.760129272,0.065650844
LRRC47,0.938716396,0.329660863
INTS1,0.933749097,0.357782759
EHBP1L1,0.886011278,0.053829461
STAG2,1.527215322,0.016405477
STAG2,1.538403416,0.035971292
STAG2,1.479403498,0.044772378
FNBP4,0.141099975,0.00078407
FNBP4,0.579639806,0.003187976
FNBP4,0.362064474,0.003983852
RYBP,0.740426336,0.183251362
RYBP,0.740426336,0.183251362
MINK1,0.652302515,0.061780616
AFAP1,0.522779997,0.004100344
DDX51,0.639033527,0.006183425
PRPF38A,0.443595915,0.002114489
PRPF38A,0.834512692,0.032307677
PRPF38A,0.834512692,0.032307677
GOLM1,0.529931072,0.000914186
GOLM1,0.670432461,0.007609264
ATAD1,1.594069381,0.01664629
FAM134A,0.812399823,0.221517198
SERBP1,0.305243408,0.007843475
LSM14A,0.434325325,0.003476138
LSM14A,0.178140088,0.004975334
LSM14A,0.850001931,0.157609146
CCNY,0.504467946,0.008444412
RBM15B,0.253354607,0.00035172
RBM15B,0.550136566,0.001739158
RBM15B,0.28317336,0.00102785
PSD4,1.03397829,0.615236611
PSD4,0.690701836,0.006025478
PSD4,0.765609791,0.004663596
SHCBP1,0.564847739,0.143016222
SHCBP1,0.564847739,0.143016222
DOCK8,4.156827575,0.01532157
BOD1L1,0.892525322,0.163077903
BOD1L1,0.618053908,0.013234173
BOD1L1,2.597175834,9.59837E-05
BOD1L1,2.597175834,9.59837E-05
BOD1L1,0.836071956,0.155922852
BOD1L1,1.527611482,0.593981554
ZNRF2,0.620327645,0.012386707
NEDD1,1.189486091,0.149284712
NCOA7,0.665113818,0.021677185
NCOA7,0.665113818,0.021677185
SNIP1,0.429856499,0.006003771
SNIP1,0.429856499,0.006003771
SNIP1,0.766081434,0.198551131
SNIP1,0.588990289,0.039430313
SNIP1,0.687873369,0.032785107
SNIP1,0.697109057,0.046044908
SNIP1,0.435581054,0.003308463
STT3B,1.222976505,0.316992774
STT3B,3.74896485,5.56281E-05
DTX3L,0.581908845,0.000454369
DTX3L,3.893826197,7.07283E-06
DTX3L,2.767481826,1.14781E-05
DDX54,0.382652108,0.024514031
RB1CC1,0.686373485,0.051563
MICAL1;COPE,0.217335255,0.000223437
DENND1A,1.398990728,0.028901925
DENND1A,1.389743072,0.044668088
DOT1L,1.008421832,0.864921225
DOT1L,1.008421832,0.864921225
SNX29,0.637168676,0.190445049
ARHGEF40,0.356339528,0.003275807
UBASH3B,1.003485674,0.93276386
PPIL4,0.790135911,0.059830994
GTF3C2,1.044634313,0.692287171
GTF3C2,0.292451759,2.40057E-05
PHF10,0.298772295,0.038270051
NUP133,0.32787471,0.000117962
LEO1,0.187302299,0.000204906
LEO1,0.187302299,0.000204906
LEO1,0.802157736,0.06015011
LEO1,0.859863739,0.145317248
LEO1,0.864794101,0.132896157
LEO1,0.857131914,0.162185108
LEO1,0.673679263,0.023690812
LEO1,0.61784615,0.016274097
LEO1,0.584682466,0.016986943
LEO1,0.584682466,0.016986943
PCNP,1.237366039,0.006284558
PHIP,0.97202065,0.487376339
PHIP,1.306055513,0.094766062
PHIP,1.306055513,0.094766062
SREK1,0.067541034,0.004383964
SREK1,0.067541034,0.004383964
SREK1,0.067541034,0.004383964
GEMIN6,2.695012776,0.048276214
CASKIN2,0.416842665,0.000695671
CASKIN2,0.461774547,0.000647934
AHCTF1,0.710135348,0.033081851
AHCTF1,0.200511164,0.018500268
DGCR8,1.798064646,0.000539767
DGCR8,1.962209223,0.007332436
PIEZO1,1.229591588,0.145637352
PIEZO1,0.87895456,0.412640231
H1FX,0.134691696,0.004398609
NDRG1,1.165112359,0.076604134
NDRG1,2.265592361,0.02311173
NDRG1,1.057065755,0.12994708
NDRG1,0.781202372,0.000880516
DOCK2,0.653417496,0.003398351
TBC1D5,1.399368791,0.004160542
TBC1D5,2.027524301,0.001931995
TBC1D5,2.133821165,0.001029915
TBC1D5,1.549465987,0.009833942
HMHA1,0.415319755,1.74887E-05
HMHA1,0.516824844,0.000569689
HMHA1,1.860120547,0.000641923
NSMAF,1.712512785,0.001307841
NSMAF,1.712512785,0.001307841
PRCC,1.827860549,0.002844056
PRCC,1.827860549,0.002844056
HDAC2,1.440154662,0.244815471
HDAC2,1.440154662,0.244815471
HDAC2,1.791730988,0.013254731
SYMPK,0.862911002,0.132288841
SYMPK,1.085465965,0.441216498
TAF15,0.094009243,0.006139987
KAT2B,1.284568555,0.283656467
INPP5D,1.312583037,0.024113747
INPP5D,1.863169718,0.002571208
INPP5D,1.569129012,0.008178446
INPP5D,2.291148939,7.57596E-05
OSTF1,0.541033598,0.00895336
OSTF1,0.231482569,2.45843E-05
UPF1,1.081928628,0.235349619
UPF1,1.465960237,0.043402263
SMARCC1,1.197474858,0.023963925
SMARCC1,1.197474858,0.023963925
SMARCC1,0.411042277,0.017563295
KHSRP,0.514002329,0.022319554
KHSRP,1.317290261,0.024693855
KHSRP,1.024160288,0.836958204
BRF1,0.663800399,0.117600144
BRF1,0.256360257,0.008337776
TCEAL3,2.157748148,0.000873494
TCEAL3;TCEAL6;TCEAL5,0.962938253,0.753800169
ZNF622,0.103253016,0.000627546
PBXIP1,0.791325292,0.013107341
PBXIP1,0.135543123,0.012509649
EFHD2,0.534400886,0.000366478
OPTN,2.532092792,0.000176968
OPTN,0.869596698,0.740266902
KCTD12,3.068358273,0.012107757
DGCR14,0.756762669,0.027515859
DGCR14,0.756762669,0.027515859
RBMXL1,0.815076747,0.120981801
RBMXL1,0.39119768,0.007473217
RBMXL1,1.502890441,0.050567397
SGTB,3.147493324,0.000973639
RBM33,0.683004976,0.155555991
TOE1,1.079795982,0.438897821
APIP,0.582833936,0.007364416
TONSL,0.157170359,0.054042988
EAF1,2.35437048,0.001091518
VCPIP1,0.472191938,0.00048758
VCPIP1,0.336487355,0.000173359
DCAF5,1.326189901,0.020002057
DCAF5,1.326189901,0.020002057
DCAF5,0.749999982,0.180747703
CHAMP1,1.189577343,0.332899142
CHAMP1,1.016772263,0.796963446
CHAMP1,1.196950832,0.07973795
CHAMP1,1.087043291,0.394940957
CHAMP1,1.087043291,0.394940957
CHAMP1,0.238970118,0.005251934
CHAMP1,0.146437809,0.013677803
CHAMP1,0.327915533,0.003869447
CHAMP1,0.327915533,0.003869447
CHAMP1,0.725072634,0.019677884
CHAMP1,0.161321003,5.45174E-05
L3MBTL3,1.556801238,0.021248107
DNAJC1,0.648884792,0.000415947
DNAJC1,0.648884792,0.000415947
EXOC2,0.46698459,0.004534731
EXOC2,1.070593357,0.325117381
ZFR,1.525393714,0.003365109
NSD1,1.209624243,0.235150615
NSD1,1.209624243,0.235150615
EP400,0.626853984,0.232639505
CLIC6,0.955081105,0.459800333
ARAP1,0.443709266,0.042189925
RBM14,0.768924074,0.023047964
UHRF2,1.065926721,0.478154398
FMNL2,0.507424015,0.001157984
PPP1R10,1.255876237,0.175058567
MTMR9,1.263984548,0.440705249
PRAM1,1.074951959,0.613133946
PURB,0.640621443,0.214557324
UIMC1,0.606297581,0.035475681
UIMC1,1.004166569,0.985067671
TGS1,0.744666693,0.738130341
TGS1,1.529665799,0.040958023
TGS1,1.529665799,0.040958023
ERBB2IP,0.770651817,0.075940346
ERBB2IP,0.770651817,0.075940346
ERBB2IP,0.782905117,0.039219317
ERBB2IP,0.782905117,0.039219317
ERBB2IP,1.176482553,0.012771187
ERBB2IP,1.176482553,0.012771187
PLEKHF1,0.781772342,0.225001518
IWS1,0.557010538,0.003133787
IWS1,0.557010538,0.003133787
IWS1,0.240519529,0.016175611
IWS1,0.257957078,0.007935481
IWS1,0.442966441,0.000333254
IWS1,0.589453482,0.009044197
IWS1,0.589453482,0.009044197
IWS1,0.428917804,0.00161527
IWS1,0.410977121,0.000494684
IWS1,0.818494472,0.036051907
IWS1,0.827599236,0.041180414
IWS1,0.765367726,0.010659953
IWS1,0.431345581,2.35126E-05
IWS1,0.41661215,9.60142E-06
IWS1,0.252095601,0.041148831
IWS1,0.561424418,0.000346768
IWS1,0.304928754,0.005362886
IWS1,0.304928754,0.005362886
IWS1,0.749033035,0.000607173
IWS1,0.560741525,0.000491742
IWS1,0.121229931,0.003666638
IWS1,0.121229931,0.003666638
IWS1,1.118354889,0.220227681
IWS1,1.118354889,0.220227681
RSF1,2.126363545,0.006028106
RSF1,1.250748395,0.003268157
SPEN,0.868095195,0.211623252
SPEN,0.868095195,0.211623252
SPEN,0.744028452,0.23591292
SPEN,0.466129851,0.003575552
SPEN,0.8159687,0.016868438
SPEN,0.787399269,0.011803342
SPEN,0.993444576,0.981886875
SPEN,1.02781462,0.386417464
FAM129B,4.26175981,0.000165977
FAM129B,3.399547442,0.009274297
FAM129B,3.399547442,0.009274297
MPHOSPH8,0.788954571,0.050310152
NUP88,2.032331464,0.012532049
NUP88,1.651162006,0.000531935
POP1,0.844846522,0.021324573
RAD9A,0.51542899,0.181498133
LYST,0.712354045,0.027008615
LYST,0.712354045,0.027008615
LYST,0.712354045,0.027008615
LYST,0.554604695,0.00721249
LYST,0.554604695,0.00721249
LYST,0.953978013,0.422399493
DOK1,1.172597563,0.298321001
ARID3A,0.835310287,0.023863934
ARID3A,0.66869087,0.005897043
ARID3A,0.990995755,0.884984289
ARID3A,0.968366476,0.71551206
ARID3A,0.21233044,0.000471042
SH3GL1,1.740737101,0.001184014
NCAPG,0.710661898,0.027885516
NCAPG,1.336251707,0.007859257
BUD13,1.209902387,0.002862623
BUD13,0.36880506,0.001794615
BUD13,0.36880506,0.001794615
BUD13,0.616664654,0.004349997
BUD13,0.802487439,0.133487445
BUD13,0.311816104,0.003646994
BUD13,0.237685384,0.000644526
BUD13,0.220196898,0.000346028
BUD13,0.693698883,0.026797269
BUD13,0.528930261,0.016438531
BUD13,0.162193086,0.010714323
BUD13,0.087759988,0.025267825
BUD13,0.64205531,0.002780686
BUD13,0.64205531,0.002780686
SRSF8,0.170068654,0.002992151
SRSF8,0.204096992,0.001584237
WIBG,0.52613673,0.040230899
ARHGAP9,0.607627553,0.001473893
TRIM56,1.096899665,0.564311979
DIDO1,0.625272928,0.001128526
DIDO1,0.625272928,0.001128526
DIDO1,1.780060843,6.78894E-05
DIDO1,0.414275738,0.005857622
DIDO1,0.194213341,0.001063059
MCMBP,0.864353562,0.151072282
PI4K2A,1.318321692,0.002027403
PI4K2A,2.651035653,0.000888828
PI4K2A,0.871842102,0.049860235
PI4K2A,0.808581667,0.01168731
MMTAG2,0.818979395,0.112490014
MMTAG2,0.818302366,0.093526352
C9orf142,1.920925512,0.012408222
C9orf142,2.582932348,0.002218432
CEP250,1.403248865,0.039522512
PBDC1,0.398270023,0.012463456
PBDC1,0.159540987,0.000160139
UTP14A,1.109318501,0.238366259
UTP14A,1.109318501,0.238366259
UTP14A,0.699108362,0.038868308
RIOK2,0.700679011,0.022152244
RIOK2,0.727816126,0.027651406
RIOK2,0.790703723,0.00614043
RIOK2,0.790703723,0.00614043
RIOK2,0.672584148,0.00824409
HIRIP3,0.219027623,0.019130811
HIRIP3,0.219027623,0.019130811
HIRIP3,0.426540575,0.00037482
HIRIP3,0.426540575,0.00037482
HIRIP3,0.345972527,0.003104174
HIRIP3,0.345972527,0.003104174
HIRIP3,0.210306641,0.012316914
HIRIP3,0.231175219,0.007584855
HIRIP3,0.231175219,0.007584855
HIRIP3,0.39443827,0.000620711
HIRIP3,0.394762494,0.000390493
HIRIP3,0.394762494,0.000390493
HIRIP3,0.379484658,0.00048188
HIRIP3,0.109324875,0.000541266
FUNDC2,1.962393741,0.001582539
SGPP1,0.844508441,0.183557235
KLF16,0.661329789,0.266705651
OSBPL1A,1.172530232,0.398031131
HELZ2,0.872431922,0.742509055
HELZ2,13.45803793,0.006817068
SETD2,0.191918983,0.000218766
SETD2,0.303128077,0.006130208
SETD2,0.316417077,0.004886918
SETD2,0.316417077,0.004886918
SETD2,0.559410465,0.014199303
SETD2,0.672988925,0.000516239
SETD2,0.647892382,0.001776888
SETD2,0.549723311,0.093606352
SETD2,0.549723311,0.093606352
TBC1D2,0.546611432,0.106174446
FRMD8,0.47579707,0.000518206
FRMD8,1.378853779,0.067503546
FRMD8;FRMD8P1,0.53996618,0.003169992
FRMD8;FRMD8P1,2.599798282,0.017424492
FRMD8;FRMD8P1,0.676438497,0.034646138
OSBPL8,1.010517596,0.868599325
OSBPL8,1.010517596,0.868599325
OSBPL8,0.970577927,0.626774438
FAM129A,1.452794536,0.002484554
FAM129A,1.403059372,0.031089985
UNK,0.761672767,0.258893153
UNK,0.761672767,0.258893153
ZDHHC5,1.291893172,0.032621764
ZDHHC5,1.459102665,0.011455192
ZDHHC5,3.467993289,0.000817949
TNKS1BP1,0.465064575,0.009857506
TNKS1BP1,1.323668621,0.052099758
TNKS1BP1,2.978090732,0.002259609
TNKS1BP1,0.579372086,0.000132805
XPO4,1.095631035,0.071364119
TTYH3,1.686904499,0.020238395
TTYH3,1.002163492,0.978195871
TTYH3,1.008627695,0.933695589
WDR33,0.408478195,0.026005645
XRN2,0.802378972,0.254837728
XRN2,0.803607417,0.255667193
XRN2,0.244236441,0.000921645
OSBPL5,2.116476712,0.003744007
IRF2BPL,0.613920254,0.002998335
IRF2BPL,1.295402221,0.099109219
IRF2BPL,0.528566362,0.004597606
IRF2BPL,0.460622927,0.000773793
UNC93B1,2.668875742,0.003911831
UNC93B1,2.65487816,0.004035003
NUCKS1,0.134811395,0.008861024
NUCKS1,0.22545226,0.007226407
NUCKS1,0.149696347,0.006899023
NUCKS1,0.141499761,0.006353145
NUCKS1,0.766249722,0.006179587
NUCKS1,0.931975503,0.602667805
NUCKS1,0.453583046,0.007887481
NUCKS1,0.250810678,0.006366304
NUCKS1,0.281271068,0.003429388
NUCKS1,0.284429739,0.003628499
NUCKS1,0.277203424,0.003597098
NUCKS1,2.341722929,0.003895257
NUCKS1,0.890473219,0.02980947
NUCKS1,0.512412024,0.145760432
NUCKS1,0.323869129,0.032026421
NUCKS1,0.3742676,0.04849139
CARD9,0.283175175,0.001493893
CARD9,1.31327052,0.069017758
SLK,1.371673512,0.049275636
SLK,0.703973446,0.003378894
SLK,0.787544772,0.046098514
TAOK3,0.745449879,0.075915761
PNN,0.241271927,0.006666632
PNN,1.606951569,0.024956009
PNN,0.861340202,0.294380857
PNN,0.154769335,5.43119E-05
TMEM245,0.068911104,0.001160519
TMX1,0.79763281,0.027163605
UNC45A,0.237691991,1.53629E-05
DEF6,0.466227539,0.000793911
DEF6,0.586083789,0.005305169
OSBPL3,1.630546675,0.017129886
ESF1,0.960216085,0.533836273
ESF1,0.960216085,0.533836273
YTHDC2,0.639246079,0.019025597
YTHDC2,0.639246079,0.019025597
RPAP3,1.092370917,0.588084214
RPAP3,1.092370917,0.588084214
RPAP3,1.092370917,0.588084214
RANBP3,2.134257572,0.008150399
RANBP3,0.960301655,0.658299963
RANBP3,1.408997341,0.003363593
RANBP3,1.082967616,0.126522874
RANBP3,0.965871379,0.422657154
DOCK5,1.205753243,0.075654772
DOCK5,0.739284927,0.049158387
SUDS3,0.866031415,0.544838442
SUDS3,0.873245658,0.188890357
